"local_identifier","date","timestamp","location_long","location_lat","locationsPerDay","net_displacement","max_displecement","total_distance","avgFlight_heightAGL","sdFlight_heightAGL","flight_time","maxFlight_speed","avgFlight_speed","sdFlight_speed","setOffTimeMinute","returnBeforesunsetMinute","numberOfFlighetSegments","avgSegmentDistance","sdSegmentDistance","avgSegmentTime","sdSegmentTime","released_wild","GroundASL","origin","age_release","days_acclim","status","pre_2020","group_release","day_one","day_ten","timefromday1","season","death_date","days_to_death","max_deltaHeight0","repeat.","max_temp","median_temp","deltaHeight0_75","deltaHeight0_50","age_class","net_km","max_km","totdiskm","maxspeedkm","avgspeedkm","avgsegkm","avgseghr","setOffhr","returnhr","flightHr","dayFromDayOne","n_days"
"A31w",2022-04-14,2022-04-14 03:38:02,34.845043182373,30.7871341705322,72,1235.842082283,17134.1958889911,48594.4003731695,322.777777777778,169.002794191234,87.7666666666667,21.3888888888889,13.6728395061728,4.83281003269023,31.6166666666667,331.3,4,3910.12397312092,5441.89175632104,3.66134259259259,10.5406240837547,"wild",478,"wild",0,NA,"wild","5","4",2022-04-13,2022-04-23,1,"summer",2022,NA,400,"4",40,33.5,124.5,33,"juvenile",1.235842082283,17.1341958889911,48.5944003731695,77,49.2222222222222,3.91012397312092,0.0610223765432099,0.526944444444444,5.52166666666667,1.46277777777778,"1",9
"A31w",2022-04-15,2022-04-15 03:39:30,34.844654083252,30.7871513366699,74,618.047274461031,35363.6188569737,137333.984156597,423.208333333333,181.448754094149,237.816666666667,19.4444444444444,13.8078703703704,4.5270695088331,292.566666666667,102.25,3,32576.1228866316,46615.8158040543,50.8400900900901,82.3339676975783,"wild",494,"wild",0,NA,"wild","5","4",2022-04-13,2022-04-23,2,"summer",2022,NA,692,"4",42,33,284.25,36,"juvenile",0.618047274461031,35.3636188569737,137.333984156597,70,49.7083333333333,32.5761228866316,0.847334834834835,4.87611111111111,1.70416666666667,3.96361111111111,"2",9
"A31w",2022-04-16,2022-04-16 03:39:49,34.84228515625,30.7928905487061,73,35.8110948091473,47881.7831203026,135406.126264448,343.714285714286,119.838736439111,279.216666666667,21.3888888888889,12.4900793650794,4.27899489850515,262.4,213.95,2,30546.2970311122,39080.3979541707,63.4949771689498,87.9299279398498,"wild",506,"wild",0,NA,"wild","5","4",2022-04-13,2022-04-23,3,"summer",2022,NA,622,"4",39,33,195,59,"juvenile",0.0358110948091473,47.8817831203026,135.406126264448,77,44.9642857142857,30.5462970311122,1.0582496194825,4.37333333333333,3.56583333333333,4.65361111111111,"3",9
"A31w",2022-04-17,2022-04-17 05:54:11,34.8439178466797,30.7921123504639,59,3191.95241786866,6618.50166380198,21169.1598822264,105.428571428571,57.1135043658886,65.5833333333333,17.2222222222222,9.72222222222222,3.86234326196559,251.416666666667,205.25,5,1777.89062768052,1381.57838936535,1.76694915254237,5.17659362576738,"wild",450,"wild",0,NA,"wild","5","4",2022-04-13,2022-04-23,4,"summer",2022,NA,283,"4",40,37,67,29,"juvenile",3.19195241786866,6.61850166380198,21.1691598822264,62,35,1.77789062768052,0.0294491525423729,4.19027777777778,3.42083333333333,1.09305555555556,"4",9
"A31w",2022-04-18,2022-04-18 03:40:49,34.8279266357422,30.8165302276611,74,3072.37935774923,4139.45197361083,27134.4793750426,159,85.8650103359919,109.9,18.6111111111111,12.1717171717172,5.0166669463181,292.766666666667,44.6666666666667,6,2560.28923211128,1499.12015879798,3.08806306306306,7.83110068263716,"wild",439,"wild",0,NA,"wild","5","4",2022-04-13,2022-04-23,5,"summer",2022,NA,374,"4",41,38,113.5,65,"juvenile",3.07237935774923,4.13945197361083,27.1344793750426,67,43.8181818181818,2.56028923211128,0.0514677177177177,4.87944444444444,0.744444444444444,1.83166666666667,"5",9
"A31w",2022-04-19,2022-04-19 04:02:51,34.8423614501953,30.7912826538086,65,177.09414108242,32374.4246998821,96914.4882130243,355.92,263.02280002565,248.116666666667,25.2777777777778,12.3666666666667,4.91185158654356,61.5166666666667,170.2,6,10909.6616693707,16320.4088458831,27.4879487179487,41.9831041895804,"wild",513,"wild",0,NA,"wild","5","4",2022-04-13,2022-04-23,6,"summer",2022,NA,980,"4",41,30,254,115,"juvenile",0.17709414108242,32.3744246998821,96.9144882130243,91,44.52,10.9096616693707,0.458132478632479,1.02527777777778,2.83666666666667,4.13527777777778,"6",9
"A31w",2022-04-20,2022-04-20 04:31:04,34.8418426513672,30.7917823791504,65,81.1568747048924,68411.7289506418,174067.858191589,442.607142857143,234.023319396089,280.016666666667,21.9444444444444,14.4940476190476,4.86444833796855,221.816666666667,131.683333333333,5,28336.8288912836,33610.6221306975,45.4930769230769,58.4518996587617,"wild",512,"wild",0,NA,"wild","5","4",2022-04-13,2022-04-23,7,"summer",2022,NA,646,"4",41,32,199,84,"juvenile",0.0811568747048924,68.4117289506418,174.067858191589,79,52.1785714285714,28.3368288912836,0.758217948717949,3.69694444444444,2.19472222222222,4.66694444444444,"7",9
"A31w",2022-04-21,2022-04-21 03:39:50,34.8458290100098,30.8050575256348,72,2182.82871565786,42638.1848477984,119893.285545617,319.391304347826,175.04200512252,237.333333333333,22.5,14.6739130434783,3.69905743552148,262.916666666667,33.55,3,32504.6934782843,48719.0621616992,58.6252314814815,93.7718970147358,"wild",430,"wild",0,NA,"wild","5","4",2022-04-13,2022-04-23,8,"summer",2022,NA,605,"4",50,34,285,110.5,"juvenile",2.18282871565786,42.6381848477984,119.893285545617,81,52.8260869565217,32.5046934782844,0.977087191358025,4.38194444444444,0.559166666666667,3.95555555555556,"8",9
"A31w",2022-04-22,2022-04-22 04:00:53,34.841682434082,30.7865009307861,69,630.662371390017,4045.84530357223,17861.5778927969,122.888888888889,82.1925246668522,89.3333333333333,13.8888888888889,10.4012345679012,3.11839150352758,143.433333333333,214.133333333333,4,1463.62988262963,1390.67101271411,3.8816425120773,10.9275772991314,"wild",572,"wild",0,NA,"wild","5","4",2022-04-13,2022-04-23,9,"summer",2022,NA,650,"4",47,36,334,311,"juvenile",0.630662371390017,4.04584530357223,17.8615778927969,50,37.4444444444444,1.46362988262963,0.0646940418679549,2.39055555555556,3.56888888888889,1.48888888888889,"9",9
"A35w",2022-03-29,2022-03-29 03:28:18,34.8422813415527,30.8073253631592,57,24615.1298150816,24727.8961487053,46897.2871494247,366.235294117647,242.527454479839,173.666666666667,19.4444444444444,9.88562091503268,4.17482860723433,191.3,152.25,5,5293.9115509392,10479.9621937907,15.9397660818713,30.7963808096999,"wild",490,"wild",1,NA,"wild","5","3",2022-03-29,2022-04-08,0,"summer",2022,NA,854,"4",40,35,215,145,"subadult",24.6151298150816,24.7278961487053,46.8972871494247,70,35.5882352941177,5.2939115509392,0.265662768031189,3.18833333333333,2.5375,2.89444444444444,"0",9
"A35w",2022-03-30,2022-03-30 04:06:02,35.0661773681641,30.9155654907227,68,24528.1817259742,64513.5841684427,180550.217642572,321.447368421053,178.393688133467,378.683333333333,26.1111111111111,11.4327485380117,4.57463516972216,192.683333333333,182.85,1,100232.695708813,88817.5233356497,211.617156862745,189.424765931877,"wild",319,"wild",1,NA,"wild","5","3",2022-03-29,2022-04-08,1,"summer",2022,NA,859,"4",49,34,435.5,212,"subadult",24.5281817259742,64.5135841684427,180.550217642572,94,41.1578947368421,100.232695708813,3.52695261437909,3.21138888888889,3.0475,6.31138888888889,"1",9
"A35w",2022-03-31,2022-03-31 04:25:23,34.8427429199219,30.8076477050781,67,83.2720556827833,43483.1951936642,104997.955908432,487.434782608696,402.32086087949,240.033333333333,20.5555555555556,11.8236714975845,3.86430367879821,231.7,244.45,2,17740.3360705908,22118.903534744,41.3646766169154,58.0116613960724,"wild",404,"wild",1,NA,"wild","5","3",2022-03-29,2022-04-08,2,"summer",2022,NA,1025,"4",45,37,185.5,78,"subadult",0.0832720556827833,43.4831951936642,104.997955908432,74,42.5652173913044,17.7403360705908,0.68941127694859,3.86166666666667,4.07416666666667,4.00055555555556,"2",9
"A35w",2022-04-01,2022-04-01 03:30:44,34.8418769836426,30.8075542449951,66,24650.575316149,25097.2415380863,53198.225509288,174.388888888889,130.758033782605,178.433333333333,17.7777777777778,11.7746913580247,3.49828634374816,241.033333333333,268.116666666667,4,8292.91873673232,13356.3079285237,23.8522727272727,46.0311439430302,"wild",457,"wild",1,NA,"wild","5","3",2022-03-29,2022-04-08,3,"summer",2022,NA,550,"4",46,38,161,132.5,"subadult",24.650575316149,25.0972415380863,53.198225509288,64,42.3888888888889,8.29291873673233,0.397537878787879,4.01722222222222,4.46861111111111,2.97388888888889,"3",9
"A35w",2022-04-02,2022-04-02 03:30:19,35.066333770752,30.915699005127,71,25482.8576794516,26134.6726645244,56093.4604151497,297.260869565217,336.89656051987,226.216666666667,16.1111111111111,10.4710144927536,2.92469407904645,282.4,58.7,7,5954.30695231391,10368.3900463212,20.0899061032864,34.1431062179949,"wild",319,"wild",1,NA,"wild","5","3",2022-03-29,2022-04-08,4,"summer",2022,NA,1334,"4",46,36,217.5,101,"subadult",25.4828576794516,26.1346726645244,56.0934604151497,58,37.695652173913,5.95430695231391,0.334831768388106,4.70666666666667,0.978333333333333,3.77027777777778,"4",9
"A35w",2022-04-03,2022-04-03 03:31:24,34.8428344726562,30.7920608520508,69,892.775196702949,44238.7391792082,124452.957307968,336.344827586207,161.597002240156,290.033333333333,17.2222222222222,11.2068965517241,3.63414195869579,201.05,181.766666666667,5,18771.6095784815,26908.7463311687,44.4975845410628,65.8333855345637,"wild",491,"wild",1,NA,"wild","5","3",2022-03-29,2022-04-08,5,"summer",2022,NA,795,"4",39,34,291,73,"subadult",0.892775196702949,44.2387391792082,124.452957307968,62,40.3448275862069,18.7716095784815,0.741626409017713,3.35083333333333,3.02944444444444,4.83388888888889,"5",9
"A35w",2022-04-04,2022-04-04 04:00:20,34.8452453613281,30.7845478057861,68,2598.29350259666,42924.6263256648,125311.504176422,608.827586206897,391.991897598983,290.25,21.6666666666667,12.3563218390805,4.16310740152541,212.2,131.8,5,21312.4707572358,28543.6710321945,47.5237745098039,61.7507093248667,"wild",490,"wild",1,NA,"wild","5","3",2022-03-29,2022-04-08,6,"summer",2022,NA,1341,"4",49,35,628.75,112.5,"subadult",2.59829350259666,42.9246263256648,125.311504176422,78,44.4827586206897,21.3124707572358,0.792062908496732,3.53666666666667,2.19666666666667,4.8375,"6",9
"A35w",2022-04-05,2022-04-05 03:32:38,34.8418197631836,30.8075618743896,67,4550.6844984543,6469.170006556,14083.173229582,119.5,104.836539431631,58.7,15.5555555555556,12.1296296296296,3.17040065752234,161.116666666667,105.316666666667,4,1329.10476662789,708.373388278109,1.4726368159204,4.96716804930857,"wild",457,"wild",1,NA,"wild","5","3",2022-03-29,2022-04-08,7,"summer",2022,NA,236,"4",45,39,72.5,52,"subadult",4.5506844984543,6.469170006556,14.083173229582,56,43.6666666666667,1.32910476662789,0.0245439469320066,2.68527777777778,1.75527777777778,0.978333333333333,"7",9
"A35w",2022-04-06,2022-04-06 03:33:20,34.8025970458984,30.8310298919678,71,4647.35019264265,4679.21117153399,23387.679450526,249.75,253.654292295636,78.7833333333333,20.2777777777778,9.16666666666667,5.16056133555837,122.466666666667,335.933333333333,3,2897.84185858762,2554.77967767676,5.24460093896714,16.4465931664561,"wild",479,"wild",1,NA,"wild","5","3",2022-03-29,2022-04-08,8,"summer",2022,NA,872,"4",42,37,44.5,27,"subadult",4.64735019264265,4.67921117153399,23.387679450526,73,33,2.89784185858762,0.0874100156494523,2.04111111111111,5.59888888888889,1.31305555555556,"8",9
"A35w",2022-04-07,2022-04-07 03:33:49,34.8418197631836,30.8068828582764,58,89639.6756135972,90149.6134506446,121568.260486316,354.695652173913,258.675197318007,228.683333333333,21.3888888888889,13.5628019323671,3.69336409919185,212.616666666667,287.95,4,15334.0685886935,18527.3265912243,28.2974137931034,36.6497964648303,"wild",490,"wild",1,NA,"wild","5","3",2022-03-29,2022-04-08,9,"summer",2022,NA,908,"4",40,36.5,420.5,259.5,"subadult",89.6396756135972,90.1496134506446,121.568260486316,77,48.8260869565217,15.3340685886935,0.471623563218391,3.54361111111111,4.79916666666667,3.81138888888889,"9",9
"A36w",2022-06-18,2022-06-18 13:33:09,34.3441200256348,30.8277816772461,17,40413.4151029553,45624.4333282862,62467.608413568,457.071428571429,184.938436445011,130.016666666667,23.8888888888889,12.1825396825397,5.53506600113816,652.416666666667,66.0833333333333,0.5,51431.7567368218,24532.0461059385,107.072549019608,51.0903903299694,"wild",230,"wild",1,NA,"wild","5","5",2022-06-13,2022-06-23,5,"summer",2022,NA,494,"4",37,33,233,202,"subadult",40.4134151029553,45.6244333282862,62.467608413568,86,43.8571428571429,51.4317567368218,1.78454248366013,10.8736111111111,1.10138888888889,2.16694444444444,"5",4
"A36w",2022-06-19,2022-06-19 03:14:11,34.7668495178223,30.829662322998,79,5853.81022343138,24613.0240729546,161087.691008258,567.586206896552,235.969355946514,289.866666666667,24.1666666666667,14.5114942528736,4.62234191957979,194.983333333333,284.066666666667,3,41813.1904467469,60583.3038714661,75.0523206751055,109.992745187277,"wild",477,"wild",1,NA,"wild","5","5",2022-06-13,2022-06-23,6,"summer",2022,NA,1032,"4",42,36,400.5,90,"subadult",5.85381022343138,24.6130240729546,161.087691008258,87,52.2413793103448,41.8131904467469,1.25087201125176,3.24972222222222,4.73444444444444,4.83111111111111,"6",4
"A36w",2022-06-20,2022-06-20 03:14:11,34.8260345458984,30.8163566589355,79,1529.12005420827,34491.9089402143,256063.846563187,436.325581395349,181.690307015384,429.616666666667,27.7777777777778,14.8062015503876,4.64041134116366,214.566666666667,44.0666666666667,5,44825.6691865659,41925.7464882941,75.5263713080169,75.9855777386118,"wild",425,"wild",1,NA,"wild","5","5",2022-06-13,2022-06-23,7,"summer",2022,NA,893,"4",43,35,382,165,"subadult",1.52912005420827,34.4919089402143,256.063846563187,100,53.3023255813954,44.8256691865659,1.25877285513361,3.57611111111111,0.734444444444444,7.16027777777778,"7",4
"A36w",2022-06-21,2022-06-21 03:13:50,34.8227462768555,30.8302631378174,79,50.4818641305968,30408.6276055683,196676.624694221,437.589743589744,212.807142483606,389.533333333333,25.2777777777778,12.0014245014245,5.61090103218985,174.166666666667,114.6,6,24111.6873902473,28270.4261778605,46.4447257383966,53.8538507475932,"wild",486,"wild",1,NA,"wild","5","5",2022-06-13,2022-06-23,8,"summer",2022,NA,1003,"4",41,35,368,134,"subadult",0.0504818641305968,30.4086276055683,196.676624694221,91,43.2051282051282,24.1116873902473,0.77407876230661,2.90277777777778,1.91,6.49222222222222,"8",4
"A36w",2022-06-22,2022-06-22 03:15:08,34.823055267334,30.8297996520996,79,1526.22341808117,25462.8365277849,108090.172993807,343.857142857143,240.219454339956,278.3,27.2222222222222,12.6388888888889,5.464532103585,54.5166666666667,244.15,9,6073.27489244591,8912.07607843391,16.184388185654,26.1809108899379,"wild",431,"wild",1,NA,"wild","5","5",2022-06-13,2022-06-23,9,"summer",2022,NA,866,"4",39,35,196.5,115,"subadult",1.52622341808117,25.4628365277849,108.090172993807,98,45.5,6.07327489244591,0.269739803094233,0.908611111111111,4.06916666666667,4.63833333333333,"9",4
"A38w",2021-10-05,2021-10-05 02:54:50,34.8029670715332,30.8305568695068,65,5.68840978485645,40513.7328952033,107668.423476663,364.4,215.85579981967,199.883333333333,23.6111111111111,15.25,4.40304180402653,160,154.6,2,31201.5996663139,46584.5941844605,55.6766666666667,86.9756422339835,"wild",476,"wild",0,NA,"wild","5","9",2021-10-05,2021-10-15,0,"winter",2021,NA,759,"4",36,33,242,38,"juvenile",0.00568840978485645,40.5137328952033,107.668423476663,85,54.9,31.2015996663139,0.927944444444444,2.66666666666667,2.57666666666667,3.33138888888889,"0",9
"A38w",2021-10-06,2021-10-06 02:52:04,34.8029022216797,30.8305397033691,66,3604.02767603182,3628.00612166211,4741.20257015513,164.666666666667,207.418256991359,29.7166666666667,14.1666666666667,10.9259259259259,4.90915412659687,140.883333333333,542.416666666667,1,678.52852001487,644.829692133461,1.35075757575758,6.23738208823905,"wild",476,"wild",0,NA,"wild","5","9",2021-10-05,2021-10-15,1,"winter",2021,NA,597,"4",39,34.5,41.5,35,"juvenile",3.60402767603182,3.62800612166211,4.74120257015513,51,39.3333333333333,0.67852852001487,0.0225126262626263,2.34805555555556,9.04027777777778,0.495277777777778,"1",9
"A38w",2021-10-07,2021-10-07 02:51:10,34.8135681152344,30.8615036010742,62,3598.32842279853,3693.30341834422,8260.69010948436,160.5,146.905071389656,59.2166666666667,15.2777777777778,11.5740740740741,2.32184118794926,171.983333333333,480.033333333333,1,1884.87008972437,1449.87604311922,5.73064516129032,17.6503301603171,"wild",499,"wild",0,NA,"wild","5","9",2021-10-05,2021-10-15,2,"winter",2021,NA,458,"4",40,35,33.5,25.5,"juvenile",3.59832842279853,3.69330341834422,8.26069010948436,55,41.6666666666667,1.88487008972437,0.095510752688172,2.86638888888889,8.00055555555556,0.986944444444445,"2",9
"A38w",2021-10-08,2021-10-08 02:51:18,34.8024826049805,30.8304653167725,66,292.735461362592,5061.87496174931,15567.2516847557,180.428571428571,100.928782057543,69.9666666666667,13.8888888888889,12.7380952380952,0.981156979399614,130.433333333333,79.4833333333333,3,3510.49517838477,1702.75398952289,4.09141414141414,13.3604014482472,"wild",495,"wild",0,NA,"wild","5","9",2021-10-05,2021-10-15,3,"winter",2021,NA,180,"4",39,33,90.75,80.5,"juvenile",0.292735461362592,5.06187496174931,15.5672516847557,50,45.8571428571429,3.51049517838477,0.0681902356902357,2.17388888888889,1.32472222222222,1.16611111111111,"3",9
"A38w",2021-10-09,2021-10-09 02:49:10,34.803050994873,30.8305225372314,66,117.515425295397,4772.01955002486,17334.8750369161,141,126.506916806948,59.9666666666667,15.8333333333333,11.0648148148148,4.32269587045831,141.316666666667,256.383333333333,4,2524.12637687289,1691.18598686506,1.51464646464646,5.0351385072925,"wild",476,"wild",0,NA,"wild","5","9",2021-10-05,2021-10-15,4,"winter",2021,NA,777,"4",41,34.5,94.75,80,"juvenile",0.117515425295397,4.77201955002486,17.3348750369161,57,39.8333333333333,2.52412637687289,0.0252441077441077,2.35527777777778,4.27305555555556,0.999444444444444,"4",9
"A38w",2021-10-10,2021-10-10 02:47:58,34.8030014038086,30.8305149078369,66,257.719845070457,43072.1142472446,108374.658523315,333.115384615385,154.711428646516,260.4,20.5555555555556,12.3183760683761,4.92157150683256,190.133333333333,85.7333333333333,5,14564.7293213282,21575.3587771693,31.8722222222222,47.2419786827092,"wild",476,"wild",0,NA,"wild","5","9",2021-10-05,2021-10-15,5,"winter",2021,NA,471,"4",40,32,134.25,76.5,"juvenile",0.257719845070457,43.0721142472446,108.374658523315,74,44.3461538461538,14.5647293213282,0.531203703703704,3.16888888888889,1.42888888888889,4.34,"5",9
"A38w",2021-10-11,2021-10-11 02:46:41,34.8029518127441,30.8305587768555,65,12334.9667537404,39602.5898527114,168571.354760421,440.052631578947,190.281434149727,380.016666666667,20.8333333333333,13.6842105263158,4.49561580193766,221.383333333333,72.6833333333333,2,94521.5501212745,80011.6848306199,210.778717948718,184.478061344037,"wild",476,"wild",0,NA,"wild","5","9",2021-10-05,2021-10-15,6,"winter",2021,NA,1786,"4",41,31,500,202,"juvenile",12.3349667537404,39.6025898527114,168.571354760421,75,49.2631578947368,94.5215501212745,3.51297863247863,3.68972222222222,1.21138888888889,6.33361111111111,"6",9
"A38w",2021-10-12,2021-10-12 02:44:41,34.8971862792969,30.7560214996338,65,33126.8104880338,33592.1625604066,132111.147756337,348.628571428571,291.369392162381,349.283333333333,24.4444444444444,12.9603174603175,4.62262464132022,231.5,100.75,3,35122.1662011436,44055.1366293914,82.8458974358974,92.5234785814323,"wild",470,"wild",0,NA,"wild","5","9",2021-10-05,2021-10-15,7,"winter",2021,NA,1080,"4",37,34,279,63,"juvenile",33.1268104880338,33.5921625604066,132.111147756337,88,46.6571428571429,35.1221662011436,1.38076495726496,3.85833333333333,1.67916666666667,5.82138888888889,"7",9
"A38w",2021-10-13,2021-10-13 02:42:24,35.1590309143066,30.9507827758789,65,93.0633439398888,47631.2455926833,135023.922560153,466.233333333333,287.845346806512,299.45,20,13.1111111111111,3.42809120073328,281.566666666667,68.65,3,52750.3490179788,62932.9850753204,105.513076923077,127.270399665475,"wild",479,"wild",0,NA,"wild","5","9",2021-10-05,2021-10-15,8,"winter",2021,NA,1581,"4",37,33,279,88,"juvenile",0.0930633439398888,47.6312455926833,135.023922560153,72,47.2,52.7503490179788,1.75855128205128,4.69277777777778,1.14416666666667,4.99083333333333,"8",9
"A38w",2021-10-14,2021-10-14 04:14:19,35.1594581604004,30.9492816925049,64,36275.2726033911,39678.5221105018,176176.140208269,444.926829268293,257.467705765587,407.116666666667,21.1111111111111,12.940379403794,4.00374805581338,101.65,29.3,4.5,78225.884280356,76258.77656021,164.637760416667,157.084977374586,"wild",424,"wild",0,NA,"wild","5","9",2021-10-05,2021-10-15,9,"winter",2021,NA,1113,"4",38,31,543.75,256,"juvenile",36.2752726033911,39.6785221105018,176.176140208269,76,46.5853658536585,78.225884280356,2.74396267361111,1.69416666666667,0.488333333333333,6.78527777777778,"9",9
"A39w",2022-04-13,2022-04-13 03:38:31,34.8973503112793,30.7565631866455,73,15784.4274773586,20443.9185233571,55438.1621249975,360.333333333333,188.998476825672,118.9,19.7222222222222,12.337962962963,4.33329826023966,162.583333333333,38.4666666666667,4,6889.3644592299,11313.4236507103,11.4333333333333,29.5298550278013,"wild",470,"wild",1,NA,"wild","5","4",2022-04-13,2022-04-23,0,"summer",2022,NA,687,"4",43,34,158,149,"subadult",15.7844274773586,20.4439185233571,55.4381621249975,71,44.4166666666667,6.8893644592299,0.190555555555556,2.70972222222222,0.641111111111111,1.98166666666667,"0",9
"A39w",2022-04-14,2022-04-14 03:38:49,35.0670852661133,30.9159908294678,73,25190.016500457,25190.016500457,43200.0909893784,336.222222222222,274.473941284859,89.7333333333333,20.5555555555556,13.2098765432099,4.39887908156285,145.35,297.733333333333,2,4128.9131733966,5453.69757458343,5.60182648401826,15.1493387893144,"wild",328,"wild",1,NA,"wild","5","4",2022-04-13,2022-04-23,1,"summer",2022,NA,1210,"4",40,35,313,283,"subadult",25.190016500457,25.190016500457,43.2000909893784,74,47.5555555555556,4.1289131733966,0.0933637747336377,2.4225,4.96222222222222,1.49555555555556,"1",9
"A39w",2022-04-15,2022-04-15 03:39:43,34.8459205627441,30.7894458770752,73,423.982446558442,35849.9494635523,91801.1762208893,263.869565217391,142.100893845255,229.1,21.3888888888889,11.8357487922705,4.32424189592006,222.316666666667,89.9,4,14083.8239660565,22567.2698924976,32.2356164383562,54.7919390441807,"wild",497,"wild",1,NA,"wild","5","4",2022-04-13,2022-04-23,2,"summer",2022,NA,1338,"4",43,34,164,37,"subadult",0.423982446558442,35.8499494635523,91.8011762208893,77,42.6086956521739,14.0838239660565,0.537260273972603,3.70527777777778,1.49833333333333,3.81833333333333,"2",9
"A39w",2022-04-16,2022-04-16 03:46:05,34.8485641479492,30.8011417388916,72,1140.71599873328,39267.7551866929,121413.50272102,283.875,138.800235715876,238.733333333333,22.2222222222222,12.7546296296296,4.54883198502468,221.433333333333,274.183333333333,4,32292.9917738374,46684.9957696653,61.6490740740741,95.8823507582288,"wild",347,"wild",1,NA,"wild","5","4",2022-04-13,2022-04-23,3,"summer",2022,NA,755,"4",42,35.5,708,674.5,"subadult",1.14071599873328,39.2677551866929,121.41350272102,80,45.9166666666667,32.2929917738374,1.02748456790123,3.69055555555556,4.56972222222222,3.97888888888889,"3",9
"A39w",2022-04-17,2022-04-17 03:45:00,34.8427467346191,30.7914085388184,58,131.017001349146,23046.940863613,57177.1742085939,100.076923076923,75.316511623129,130.233333333333,18.0555555555556,10.4059829059829,3.76730469682183,201.433333333333,426.55,4,6372.50168396945,9667.24746962413,11.5729885057471,24.1670554168342,"wild",512,"wild",1,NA,"wild","5","4",2022-04-13,2022-04-23,4,"summer",2022,NA,398,"4",39,37,157,58,"subadult",0.131017001349146,23.046940863613,57.1771742085939,65,37.4615384615385,6.37250168396945,0.192883141762452,3.35722222222222,7.10916666666667,2.17055555555556,"4",9
"A39w",2022-04-18,2022-04-18 06:03:56,34.842601776123,30.7921504974365,54,6.71783054642277,9667.21605852566,46410.1795818002,385.066666666667,345.542320473332,148.616666666667,26.9444444444444,12.0925925925926,5.61757708016692,232.783333333333,248.45,5,3554.11564417588,3779.26061597604,9.71666666666667,16.5925638796609,"wild",491,"wild",1,NA,"wild","5","4",2022-04-13,2022-04-23,5,"summer",2022,NA,1342,"4",43,39,126,29.5,"subadult",0.00671783054642277,9.66721605852566,46.4101795818002,97,43.5333333333333,3.55411564417588,0.161944444444444,3.87972222222222,4.14083333333333,2.47694444444444,"5",9
"A39w",2022-04-19,2022-04-19 03:41:54,34.8436813354492,30.7949066162109,73,327.96187284549,34229.8948291143,92767.6868830893,233.5,149.884955882837,219.133333333333,21.1111111111111,11.729797979798,3.74049040971333,171.533333333333,340.15,3,13746.7891483394,22074.290159973,37.6150684931507,65.5112304930447,"wild",397,"wild",1,NA,"wild","5","4",2022-04-13,2022-04-23,6,"summer",2022,NA,420,"4",38,34,99,74,"subadult",0.32796187284549,34.2298948291143,92.7676868830893,76,42.2272727272727,13.7467891483394,0.626917808219178,2.85888888888889,5.66916666666667,3.65222222222222,"6",9
"A39w",2022-04-20,2022-04-20 03:41:50,34.843563079834,30.7914199829102,73,115.248446363018,36636.6017881787,85280.5428482562,341.888888888889,254.531377677139,179.883333333333,23.0555555555556,13.1944444444444,4.50253095935407,171.55,291.833333333333,4,9152.46841429996,14291.06617473,17.2723744292237,34.8862008230192,"wild",510,"wild",1,NA,"wild","5","4",2022-04-13,2022-04-23,7,"summer",2022,NA,927,"4",40,34,222,181,"subadult",0.115248446363018,36.6366017881787,85.2805428482562,83,47.5,9.15246841429996,0.287872907153729,2.85916666666667,4.86388888888889,2.99805555555556,"7",9
"A39w",2022-04-21,2022-04-21 03:40:10,34.8458976745605,30.8049907684326,73,1476.48628704184,32407.0372836651,173297.394451471,280.411764705882,155.761300995146,348.05,23.6111111111111,12.5490196078431,4.37149228107972,192.85,53.5666666666667,4,43459.2717740463,55194.630410218,80.3479452054794,98.1400700052052,"wild",388,"wild",1,NA,"wild","5","4",2022-04-13,2022-04-23,8,"summer",2022,NA,581,"4",39,33,249,70,"subadult",1.47648628704184,32.4070372836651,173.297394451471,85,45.1764705882353,43.4592717740463,1.33913242009132,3.21416666666667,0.892777777777778,5.80083333333333,"8",9
"A39w",2022-04-22,2022-04-22 03:38:53,34.8426132202148,30.7919807434082,57,14.2683158900283,14738.2216906543,69971.8780442004,226.611111111111,180.215602539549,288.75,23.6111111111111,14.5679012345679,4.56258645845024,92.0666666666667,214.85,7,8384.14756582385,13545.7616668656,34.3447368421053,72.2031442477738,"wild",491,"wild",1,NA,"wild","5","4",2022-04-13,2022-04-23,9,"summer",2022,NA,650,"4",42,36,179,60,"subadult",0.0142683158900283,14.7382216906543,69.9718780442004,85,52.4444444444444,8.38414756582385,0.572412280701754,1.53444444444444,3.58083333333333,4.8125,"9",9
"A50W (Y40>S70)",2020-03-22,2020-03-22 04:13:39,34.8161354064941,30.8181095123291,33,1340.82634467748,15860.7836091492,52505.6466800774,217.230769230769,187.205837625395,312.05,23.3333333333333,13.7179487179487,4.18597142351305,210.1,176.25,5,5684.50060311111,6350.27810460237,34.8722222222222,51.8731900063528,"wild",426,"wild",7,NA,"wild","4","15",2020-03-22,2020-04-01,0,"winter",NA,NA,701,"1",36,32,166,109,"adult",1.34082634467748,15.8607836091492,52.5056466800774,84,49.3846153846154,5.68450060311111,0.581203703703704,3.50166666666667,2.9375,5.20083333333333,"0",9
